Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label
32.0,6,99.4,11696.33017289459,0.0,0.0,0.0,0.3,1.0,0.0,0.0,10,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11828,66,2858,1182.8,1101.1796502942752,1182.8,9.999275207519532e-05,10,1212596.6222222224,BENIGN
27.6,6,92.8,121.35207779394788,0.0,0.0,0.0,0.2,0.9,0.0,0.0,9,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,7317,60,1474,731.7,703.1873545190895,731.7,0.0091838836669921,10,494472.4555555557,BENIGN
28.8,6,57.6,681.0040591005034,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,32995,60,10202,3299.5,2906.254835121426,3299.5,0.0015850067138671,10,8446317.166666666,BENIGN
24.8,6,100.0,308.73614321256645,0.1,0.0,0.0,0.0,0.7,0.0,0.0,7,0,1,0,0.1,0.6,0.2,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,6466,66,1494,646.6,729.4412168837795,646.6,0.0033436059951782,10,532084.488888889,BENIGN
32.0,6,112.9,95.97378645664102,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10,0,0,0,0.3,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1483,66,766,148.3,218.76677078569315,148.3,0.0104701042175292,10,47858.9,BENIGN
32.0,6,63.6,1040.6927524005655,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13692,66,1514,1369.2,457.8978051923814,1369.2,0.0036849021911621,10,209670.40000000005,BENIGN
27.2,6,160.3,363.6911017463538,0.0,0.0,0.0,0.1,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,5414,66,2962,541.4,959.1949402146224,541.4,0.0030465841293334,10,920054.9333333332,BENIGN
27.2,6,82.1,26.457828558884582,0.0,0.0,0.0,0.3,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,6734,66,1474,673.4,679.6698871919776,673.4,0.0450396060943603,10,461951.15555555554,BENIGN
30.8,6,183.3,406.0746062020157,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5104,60,2962,510.4,972.9610246847276,510.4,0.002960991859436,10,946653.1555555554,BENIGN
32.0,6,99.4,12361.638667845564,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11828,66,2858,1182.8,1101.1796502942757,1182.8,8.089542388916016e-05,10,1212596.6222222226,BENIGN
24.8,6,64.0,503.1252923888922,0.0,0.0,0.0,0.0,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,12226,60,4410,1222.6,1332.3633304937675,1222.6,0.0019877910614013,10,1775192.0444444446,BENIGN
20.0,6,63.2,478.9275723077977,0.0,0.0,0.0,0.2,0.5,0.0,0.0,5,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,3710,60,1392,371.0,544.5854692638551,371.0,0.0022048950195312,10,296573.3333333333,BENIGN
32.0,6,64.0,884.2586385006219,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20932,1514,2962,2093.2,747.7439847077786,2093.2,0.0011329889297485,10,559121.0666666667,BENIGN
27.2,6,149.9,121.72433207380708,0.1,0.0,0.0,0.2,0.8,0.0,0.0,8,0,1,0,0.2,0.5,0.1,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,834,66,214,83.4,46.10904948537158,83.4,0.0082153797149658,10,2126.044444444445,BENIGN
23.6,6,184.0,91.66074433444788,0.0,0.0,0.0,0.2,0.7,0.0,0.0,7,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1237,62,336,123.7,93.01618736064766,123.7,0.0109099864959716,10,8652.011111111111,BENIGN
26.0,6,158.0,85.45329340097386,0.1,0.0,0.0,0.3,0.8,0.0,0.0,8,0,1,0,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1092,66,214,109.2,58.175596258224985,109.2,0.0117023944854736,10,3384.4000000000005,BENIGN
32.0,6,80.8,238.9998518467868,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,31068,66,7306,3106.8,2098.351352848231,3106.8,0.0041841983795166,10,4403078.4,BENIGN
32.0,6,64.0,818.2730500604783,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16588,1514,2962,1658.8,457.8978051923813,1658.8,0.001268982887268,10,209670.4,BENIGN
32.0,6,97.4,253.7235496945133,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10886,66,1514,1088.6,685.3969166354145,1088.6,0.0039695024490356,10,469768.93333333335,BENIGN
25.6,6,134.2,116.26138899283468,0.0,0.0,0.0,0.2,0.8,0.0,0.0,8,0,0,0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.8,0.8,670,60,77,67.0,5.811865258054231,67.0,0.0101051092147827,10,33.77777777777778,BENIGN
25.6,6,184.8,603.0978057688436,0.0,0.0,0.0,0.0,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.8,0.8,648,60,66,64.8,2.529822128134703,64.8,0.0019428968429565,10,6.399999999999999,BENIGN
32.0,6,63.6,146.3832282247172,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,26734,156,5858,2673.4,1634.6677678082208,2673.4,0.0068464994430541,10,2672138.711111111,BENIGN
22.4,6,138.3,25.87327701337676,0.0,0.0,0.0,0.4,0.7,0.0,0.0,7,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1282,60,230,128.2,72.25387340635949,128.2,0.0386500120162963,10,5220.622222222222,BENIGN
30.0,6,81.0,88.97264618223858,0.0,0.0,0.0,0.4,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,1.0,1.0,6594,66,1514,659.4,706.471073560537,659.4,0.0160369873046875,10,499101.3777777777,BENIGN
25.6,6,185.6,224.9414894187556,0.0,0.0,0.0,0.0,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.8,0.8,648,60,66,64.8,2.5298221281347035,64.8,0.0044456958770751,10,6.4,BENIGN
32.0,6,130.8,1051.283053863699,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9348,66,1514,934.8,747.7439847077786,934.8,0.0012189149856567,10,559121.0666666667,BENIGN
28.0,6,107.3,71.50218718781858,0.0,0.1,0.0,0.3,0.8,0.0,0.0,8,1,0,0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,10907,66,4410,1090.7,1486.327468778144,1090.7,0.0139875888824462,10,2209169.344444445,BENIGN
18.8,6,95.4,47.284910961097054,0.0,0.1,0.0,0.3,0.4,0.0,0.0,4,1,0,0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.0,0.1,0.0,1.0,1.0,1882,66,680,188.2,184.82472177113587,188.2,0.0237210988998413,10,34160.17777777779,BENIGN
32.0,6,147.5,865.1260261540366,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7900,66,1514,790.0,763.1630086539689,790.0,0.0011559963226318,10,582417.7777777778,BENIGN
27.2,6,198.4,433.6139110297842,0.0,0.0,0.0,0.0,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,695,60,107,69.5,13.310396938734272,69.5,0.00239999294281,10,177.16666666666666,BENIGN
30.8,6,95.7,651.0468148516081,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23822,60,10202,2382.2,3216.64925038463,2382.2,0.0015360832214355,10,10346832.4,BENIGN
28.0,6,177.6,166.10447111005504,0.0,0.1,0.0,0.1,0.7,0.0,0.0,7,1,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.2,0.0,0.0,0.0,1.0,1.0,1342,66,348,134.2,117.7094350980885,134.2,0.0064489126205444,10,13855.511111111113,BENIGN
32.0,6,57.0,1353.5689159970311,0.0,0.0,0.0,0.9,1.0,0.0,0.0,10,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25276,1514,2962,2527.6,699.4504509494102,2527.6,0.0007427930831909,10,489230.93333333335,BENIGN
29.6,6,70.4,468.5169174402109,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,12754,91,1514,1275.4,514.565447732356,1275.4,0.0024041891098022,10,264777.6,BENIGN
32.0,6,79.1,507.0728758644035,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10756,66,1514,1075.6,696.7357541501018,1075.6,0.0019829034805297,10,485440.7111111112,BENIGN
28.8,6,207.9,780.1614523269224,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,654,60,66,65.4,1.8973665961010275,65.4,0.001487398147583,10,3.599999999999999,BENIGN
18.4,6,104.2,44.29819799457983,0.0,0.0,0.0,0.2,0.5,0.0,0.0,5,0,0,0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.5,0.3,0.0,0.0,0.2,0.0,1.0,1.0,1084,66,230,108.4,55.07005639284484,108.4,0.0226950883865356,10,3032.7111111111108,BENIGN
32.0,6,64.0,649.6049065312002,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14177,551,1514,1417.7,304.5273386742149,1417.7,0.0015671968460083,10,92736.89999999998,BENIGN
15.6,17,66.4,163.42760066394956,0.1,0.0,0.0,0.1,0.4,0.0,0.0,4,0,1,0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.1,0.0,0.0,0.9,0.9,1019,60,441,101.9,119.42124322470158,101.9,0.0073051214218139,10,14261.433333333334,BENIGN
29.6,6,133.5,609.4246193188422,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,15288,66,5858,1528.8,1793.3507310184598,1528.8,0.0018702983856201,10,3216106.844444444,BENIGN
32.0,6,64.0,3243.6037429433145,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16588,1514,2962,1658.8,457.8978051923814,1658.8,0.0003793001174926,10,209670.40000000005,BENIGN
22.8,6,99.0,114.58031240950888,0.0,0.0,0.0,0.1,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,906,60,230,90.6,59.83718650545737,90.6,0.0105216026306152,10,3580.488888888889,BENIGN
29.6,6,183.3,380.0255506528101,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,3794,66,1514,379.4,600.112619060419,379.4,0.0026417016983032,10,360135.1555555555,BENIGN
32.0,6,231.0,3424.7603494733403,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0003300905227661,10,0.0,BENIGN
12.0,17,101.8,120.0018310826276,0.0,0.0,0.0,0.1,0.2,0.0,0.0,2,0,0,0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.2,0.7,0.0,0.1,0.0,0.0,0.9,0.9,1052,60,230,105.2,68.40532792764675,105.2,0.0111338138580322,10,4679.288888888888,BENIGN
24.8,6,69.6,51.616930208975575,0.0,0.1,0.0,0.3,0.6,0.0,0.0,6,1,0,0,0.3,0.4,0.2,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.0,0.1,0.0,1.0,1.0,1226,66,262,122.6,68.85120833281641,122.6,0.0197332859039306,10,4740.488888888888,BENIGN
23.6,6,105.2,30.79604276771305,0.0,0.0,0.0,0.4,0.8,0.0,0.0,8,0,0,0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1054,60,156,105.4,40.833537414456,105.4,0.0324748039245605,10,1667.3777777777775,BENIGN
32.0,6,198.4,3563.857591978928,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3556,66,1514,355.6,610.5304069231752,355.6,0.0005229949951171,10,372747.37777777785,BENIGN
32.0,6,64.0,1531.6622845457202,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18036,1514,2962,1803.6,610.5304069231752,1803.6,0.0007368803024291,10,372747.3777777779,BENIGN
24.8,6,181.6,573.2037773495688,0.0,0.0,0.0,0.0,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,677,60,78,67.7,5.4984846397287805,67.7,0.0017984867095947,10,30.23333333333333,BENIGN
19.2,6,57.2,190.3672268945704,0.0,0.0,0.0,0.2,0.5,0.0,0.0,5,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.1,0.0,0.0,0.9,0.9,8808,60,3810,880.8,1409.1110515341063,880.8,0.0052623987197875,10,1985593.955555556,BENIGN
17.6,17,59.7,97.1947647473212,0.1,0.0,0.0,0.1,0.4,0.0,0.0,4,0,1,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,2079,60,1514,207.9,458.93752903369705,207.9,0.0130240201950073,10,210623.6555555555,BENIGN
32.0,6,148.0,304.13562566620016,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12244,66,4410,1224.4,1495.4879694155577,1224.4,0.0033379077911376,10,2236484.266666667,BENIGN
32.0,6,64.0,2930.8252393263924,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20932,1514,4410,2093.2,1012.4501414335864,2093.2,0.0004235029220581,10,1025055.288888889,BENIGN
26.4,6,160.7,74.9849200773036,0.0,0.0,0.0,0.4,0.9,0.0,0.0,9,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,1637,60,487,163.7,173.34939028191332,163.7,0.0133361101150512,10,30050.011111111107,BENIGN
32.0,6,64.0,358487.5213675214,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,2.884864807128906e-06,10,0.0,BENIGN
21.6,6,72.7,43.78494111801138,0.1,0.1,0.0,0.2,0.5,0.0,0.0,5,1,1,0,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.2,0.0,0.0,0.8,0.8,1450,60,441,145.0,134.84806264830058,145.0,0.0232022047042846,10,18184.0,BENIGN
24.0,6,74.7,29.233019906146087,0.0,0.0,0.0,0.3,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.9,0.9,1112,60,230,111.2,59.045744977940615,111.2,0.041615605354309,10,3486.4,BENIGN
29.6,6,97.2,271.6289431589309,0.0,0.0,0.2,0.0,0.8,0.0,0.0,8,0,0,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4992,60,2962,499.2,977.9212420003748,499.2,0.0037858009338378,10,956329.9555555558,BENIGN
30.8,6,162.6,170.70070123030715,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6509,66,2962,650.9,1008.9814941591128,650.9,0.0059557914733886,10,1018043.6555555556,BENIGN
17.6,17,99.3,114.1972196054301,0.0,0.0,0.0,0.1,0.4,0.0,0.0,4,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,868,60,214,86.8,53.60099501564003,86.8,0.0087761878967285,10,2873.0666666666675,BENIGN
28.8,6,90.6,45.99078058044624,0.0,0.0,0.0,0.2,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,14811,60,5445,1481.1,1822.2006506175744,1481.1,0.0419049024581909,10,3320415.211111111,BENIGN
43.2,6,99.4,11535.489548954896,0.0,0.0,0.0,0.4,1.0,0.0,0.0,10,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13336,94,2858,1333.6,1209.5581562427387,1333.6,9.579658508300782e-05,10,1463030.9333333336,BENIGN
9.6,17,111.0,50.11103916119675,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1,0,0,0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.1,0.8,0.0,0.0,0.1,0.0,1.0,1.0,1453,60,214,145.3,58.81619202604368,145.3,0.0199821949005126,10,3459.3444444444444,BENIGN
25.6,6,141.2,139.7393320717503,0.0,0.0,0.0,0.2,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.8,0.8,6092,60,2922,609.2,977.0095871245755,609.2,0.0071563959121704,10,954547.7333333336,BENIGN
17.6,6,96.2,320.64583205920127,0.0,0.0,0.0,0.1,0.5,0.0,0.0,5,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1726,60,390,172.6,131.3588807639421,172.6,0.0031187057495117,10,17255.155555555553,BENIGN
28.4,6,147.0,109.79479755924535,0.0,0.1,0.0,0.2,1.0,0.0,0.0,10,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,889,60,217,88.9,53.46743557219353,88.9,0.0091079950332641,10,2858.7666666666664,BENIGN
28.4,6,116.1,154.07320334425555,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6700,60,2882,670.0,959.565063511126,670.0,0.0075770139694213,10,920765.1111111112,BENIGN
32.0,6,231.0,766.5169319614758,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0014172077178955,10,0.0,BENIGN
32.0,6,180.9,349.333200073293,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5004,66,1514,500.4,699.4504509494102,500.4,0.0031164169311523,10,489230.93333333335,BENIGN
29.6,6,183.5,102.18669525282918,0.0,0.0,0.0,0.2,0.9,0.0,0.0,9,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,909,66,214,90.9,51.55891990938351,90.9,0.0102767944335937,10,2658.3222222222225,BENIGN
27.2,6,133.3,130.56524364809084,0.0,0.0,0.0,0.6,0.9,0.0,0.0,9,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1829,60,780,182.9,220.4795027006164,182.9,0.0103927135467529,10,48611.21111111112,BENIGN
8.0,17,120.1,19.32602493309644,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.0,0.0,0.3,0.0,1.0,1.0,2864,66,373,286.4,99.363753731205,286.4,0.0581178903579711,10,9873.155555555555,BENIGN
32.0,6,64.0,914.8281277264002,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14177,551,1514,1417.7,304.5273386742149,1417.7,0.0011582136154174,10,92736.89999999998,BENIGN
27.2,6,101.8,91.84520146889118,0.0,0.0,0.0,0.1,0.8,0.0,0.0,8,0,0,0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,17006,66,7306,1700.6,2278.5804645290305,1700.6,0.0109352827072143,10,5191928.933333333,BENIGN
20.0,6,100.8,27.242462425793377,0.0,0.0,0.0,0.2,0.8,0.0,0.0,8,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1426,60,519,142.6,148.1149703589899,142.6,0.0378373146057128,10,21938.04444444445,BENIGN
29.6,6,63.6,106.85253686323662,0.0,0.0,0.0,0.3,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12458,60,5858,1245.8,1764.94997096235,1245.8,0.0123826026916503,10,3115048.4,BENIGN
20.0,6,84.7,44.4478072838678,0.0,0.0,0.0,0.1,0.5,0.0,0.0,5,0,0,0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,5441,62,1514,544.1,672.2242433394777,544.1,0.0232481956481933,10,451885.4333333333,BENIGN
32.0,6,64.0,2966.4785345498267,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19484,1514,4410,1948.4,977.3255115648806,1948.4,0.0003394842147827,10,955165.1555555556,BENIGN
32.0,6,99.4,10835.195040041332,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9036,66,1462,903.6,720.8913001740739,903.6,9.250640869140624e-05,10,519684.2666666667,BENIGN
29.6,6,216.3,290.0986291516233,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,808,66,214,80.8,46.80170937049202,80.8,0.0047990083694458,10,2190.4000000000005,BENIGN
21.2,6,102.2,192.86107100488329,0.0,0.1,0.0,0.2,0.5,0.0,0.0,5,1,0,0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.1,0.0,0.0,0.9,0.9,4826,60,1514,482.6,620.6332250210264,482.6,0.0051983833312988,10,385185.6,BENIGN
19.6,6,91.5,35.720676718943615,0.0,0.0,0.0,0.5,0.7,0.0,0.0,7,0,0,0,0.0,0.2,0.1,0.0,0.0,0.2,0.0,0.7,0.1,0.0,0.2,0.0,0.0,0.8,0.8,1011,60,146,101.1,35.39444400844102,101.1,0.0294239997863769,10,1252.7666666666669,BENIGN
32.0,6,64.0,3395.647668393782,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0002945899963378,10,0.0,BENIGN
